DDI-MedLine.d78.s1|DDI-MedLine.d78.s1.e0|DDI-MedLine.d78.s1.e1|0|null
DDI-MedLine.d8.s0|DDI-MedLine.d8.s0.e0|DDI-MedLine.d8.s0.e1|0|null
DDI-MedLine.d8.s1|DDI-MedLine.d8.s1.e0|DDI-MedLine.d8.s1.e1|0|null
DDI-MedLine.d8.s1|DDI-MedLine.d8.s1.e0|DDI-MedLine.d8.s1.e2|0|null
DDI-MedLine.d8.s1|DDI-MedLine.d8.s1.e1|DDI-MedLine.d8.s1.e2|0|null
DDI-MedLine.d8.s5|DDI-MedLine.d8.s5.e0|DDI-MedLine.d8.s5.e1|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e1|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e2|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e3|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e4|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e1|DDI-MedLine.d8.s6.e2|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e1|DDI-MedLine.d8.s6.e3|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e1|DDI-MedLine.d8.s6.e4|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e2|DDI-MedLine.d8.s6.e3|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e2|DDI-MedLine.d8.s6.e4|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e3|DDI-MedLine.d8.s6.e4|0|null
DDI-MedLine.d42.s4|DDI-MedLine.d42.s4.e0|DDI-MedLine.d42.s4.e1|0|null
DDI-MedLine.d42.s4|DDI-MedLine.d42.s4.e0|DDI-MedLine.d42.s4.e2|0|null
DDI-MedLine.d42.s4|DDI-MedLine.d42.s4.e1|DDI-MedLine.d42.s4.e2|0|null
DDI-MedLine.d42.s5|DDI-MedLine.d42.s5.e0|DDI-MedLine.d42.s5.e1|0|null
DDI-MedLine.d42.s5|DDI-MedLine.d42.s5.e0|DDI-MedLine.d42.s5.e2|0|null
DDI-MedLine.d42.s5|DDI-MedLine.d42.s5.e1|DDI-MedLine.d42.s5.e2|0|null
DDI-MedLine.d42.s9|DDI-MedLine.d42.s9.e0|DDI-MedLine.d42.s9.e1|0|null
DDI-MedLine.d42.s10|DDI-MedLine.d42.s10.e0|DDI-MedLine.d42.s10.e1|0|null
DDI-MedLine.d88.s0|DDI-MedLine.d88.s0.e0|DDI-MedLine.d88.s0.e1|0|null
DDI-MedLine.d88.s0|DDI-MedLine.d88.s0.e0|DDI-MedLine.d88.s0.e2|0|null
DDI-MedLine.d88.s0|DDI-MedLine.d88.s0.e1|DDI-MedLine.d88.s0.e2|0|null
DDI-MedLine.d88.s1|DDI-MedLine.d88.s1.e0|DDI-MedLine.d88.s1.e1|0|null
DDI-MedLine.d88.s4|DDI-MedLine.d88.s4.e0|DDI-MedLine.d88.s4.e1|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e1|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e2|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e3|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e2|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e3|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e3|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e5|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e5|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e5|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e6|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e6|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e7|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s1|DDI-MedLine.d15.s1.e0|DDI-MedLine.d15.s1.e1|0|null
DDI-MedLine.d15.s1|DDI-MedLine.d15.s1.e0|DDI-MedLine.d15.s1.e2|0|null
DDI-MedLine.d15.s1|DDI-MedLine.d15.s1.e1|DDI-MedLine.d15.s1.e2|0|null
DDI-MedLine.d15.s2|DDI-MedLine.d15.s2.e0|DDI-MedLine.d15.s2.e1|0|null
DDI-MedLine.d15.s2|DDI-MedLine.d15.s2.e0|DDI-MedLine.d15.s2.e2|0|null
DDI-MedLine.d15.s2|DDI-MedLine.d15.s2.e1|DDI-MedLine.d15.s2.e2|0|null
DDI-MedLine.d22.s2|DDI-MedLine.d22.s2.e0|DDI-MedLine.d22.s2.e1|0|null
DDI-MedLine.d22.s3|DDI-MedLine.d22.s3.e0|DDI-MedLine.d22.s3.e1|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e0|DDI-MedLine.d100.s5.e1|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e0|DDI-MedLine.d100.s5.e2|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e0|DDI-MedLine.d100.s5.e3|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e1|DDI-MedLine.d100.s5.e2|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e1|DDI-MedLine.d100.s5.e3|0|null
DDI-MedLine.d100.s5|DDI-MedLine.d100.s5.e2|DDI-MedLine.d100.s5.e3|0|null
DDI-MedLine.d63.s0|DDI-MedLine.d63.s0.e0|DDI-MedLine.d63.s0.e1|0|null
DDI-MedLine.d63.s0|DDI-MedLine.d63.s0.e0|DDI-MedLine.d63.s0.e2|0|null
DDI-MedLine.d63.s0|DDI-MedLine.d63.s0.e1|DDI-MedLine.d63.s0.e2|0|null
DDI-MedLine.d63.s2|DDI-MedLine.d63.s2.e0|DDI-MedLine.d63.s2.e1|0|null
DDI-MedLine.d63.s2|DDI-MedLine.d63.s2.e0|DDI-MedLine.d63.s2.e2|0|null
DDI-MedLine.d63.s2|DDI-MedLine.d63.s2.e1|DDI-MedLine.d63.s2.e2|0|null
DDI-MedLine.d63.s3|DDI-MedLine.d63.s3.e0|DDI-MedLine.d63.s3.e1|0|null
DDI-MedLine.d63.s4|DDI-MedLine.d63.s4.e0|DDI-MedLine.d63.s4.e1|0|null
DDI-MedLine.d63.s4|DDI-MedLine.d63.s4.e0|DDI-MedLine.d63.s4.e2|0|null
DDI-MedLine.d63.s4|DDI-MedLine.d63.s4.e0|DDI-MedLine.d63.s4.e3|0|null
DDI-MedLine.d63.s4|DDI-MedLine.d63.s4.e1|DDI-MedLine.d63.s4.e2|0|null
DDI-MedLine.d63.s4|DDI-MedLine.d63.s4.e1|DDI-MedLine.d63.s4.e3|0|null
DDI-MedLine.d63.s4|DDI-MedLine.d63.s4.e2|DDI-MedLine.d63.s4.e3|0|null
DDI-MedLine.d63.s5|DDI-MedLine.d63.s5.e0|DDI-MedLine.d63.s5.e1|0|null
DDI-MedLine.d63.s6|DDI-MedLine.d63.s6.e0|DDI-MedLine.d63.s6.e1|0|null
DDI-MedLine.d63.s6|DDI-MedLine.d63.s6.e0|DDI-MedLine.d63.s6.e2|0|null
DDI-MedLine.d63.s6|DDI-MedLine.d63.s6.e1|DDI-MedLine.d63.s6.e2|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e0|DDI-MedLine.d63.s7.e1|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e0|DDI-MedLine.d63.s7.e2|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e0|DDI-MedLine.d63.s7.e3|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e0|DDI-MedLine.d63.s7.e4|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e1|DDI-MedLine.d63.s7.e2|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e1|DDI-MedLine.d63.s7.e3|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e1|DDI-MedLine.d63.s7.e4|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e2|DDI-MedLine.d63.s7.e3|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e2|DDI-MedLine.d63.s7.e4|0|null
DDI-MedLine.d63.s7|DDI-MedLine.d63.s7.e3|DDI-MedLine.d63.s7.e4|0|null
DDI-MedLine.d63.s8|DDI-MedLine.d63.s8.e0|DDI-MedLine.d63.s8.e1|0|null
DDI-MedLine.d30.s1|DDI-MedLine.d30.s1.e0|DDI-MedLine.d30.s1.e1|0|null
DDI-MedLine.d30.s1|DDI-MedLine.d30.s1.e0|DDI-MedLine.d30.s1.e2|0|null
DDI-MedLine.d30.s1|DDI-MedLine.d30.s1.e0|DDI-MedLine.d30.s1.e3|0|null
DDI-MedLine.d30.s1|DDI-MedLine.d30.s1.e1|DDI-MedLine.d30.s1.e2|0|null
DDI-MedLine.d30.s1|DDI-MedLine.d30.s1.e1|DDI-MedLine.d30.s1.e3|0|null
DDI-MedLine.d30.s1|DDI-MedLine.d30.s1.e2|DDI-MedLine.d30.s1.e3|0|null
DDI-MedLine.d30.s2|DDI-MedLine.d30.s2.e0|DDI-MedLine.d30.s2.e1|0|null
DDI-MedLine.d30.s6|DDI-MedLine.d30.s6.e0|DDI-MedLine.d30.s6.e1|0|null
DDI-MedLine.d30.s6|DDI-MedLine.d30.s6.e0|DDI-MedLine.d30.s6.e2|0|null
DDI-MedLine.d30.s6|DDI-MedLine.d30.s6.e0|DDI-MedLine.d30.s6.e3|0|null
DDI-MedLine.d30.s6|DDI-MedLine.d30.s6.e1|DDI-MedLine.d30.s6.e2|0|null
DDI-MedLine.d30.s6|DDI-MedLine.d30.s6.e1|DDI-MedLine.d30.s6.e3|0|null
DDI-MedLine.d30.s6|DDI-MedLine.d30.s6.e2|DDI-MedLine.d30.s6.e3|0|null
DDI-MedLine.d30.s7|DDI-MedLine.d30.s7.e0|DDI-MedLine.d30.s7.e1|0|null
DDI-MedLine.d30.s7|DDI-MedLine.d30.s7.e0|DDI-MedLine.d30.s7.e2|0|null
DDI-MedLine.d30.s7|DDI-MedLine.d30.s7.e1|DDI-MedLine.d30.s7.e2|0|null
DDI-MedLine.d30.s8|DDI-MedLine.d30.s8.e0|DDI-MedLine.d30.s8.e1|0|null
DDI-MedLine.d30.s8|DDI-MedLine.d30.s8.e0|DDI-MedLine.d30.s8.e2|0|null
DDI-MedLine.d30.s8|DDI-MedLine.d30.s8.e0|DDI-MedLine.d30.s8.e3|0|null
DDI-MedLine.d30.s8|DDI-MedLine.d30.s8.e1|DDI-MedLine.d30.s8.e2|0|null
DDI-MedLine.d30.s8|DDI-MedLine.d30.s8.e1|DDI-MedLine.d30.s8.e3|0|null
DDI-MedLine.d30.s8|DDI-MedLine.d30.s8.e2|DDI-MedLine.d30.s8.e3|0|null
DDI-MedLine.d30.s9|DDI-MedLine.d30.s9.e0|DDI-MedLine.d30.s9.e1|0|null
DDI-MedLine.d30.s9|DDI-MedLine.d30.s9.e0|DDI-MedLine.d30.s9.e2|0|null
DDI-MedLine.d30.s9|DDI-MedLine.d30.s9.e1|DDI-MedLine.d30.s9.e2|0|null
DDI-MedLine.d30.s10|DDI-MedLine.d30.s10.e0|DDI-MedLine.d30.s10.e1|0|null
DDI-MedLine.d30.s10|DDI-MedLine.d30.s10.e0|DDI-MedLine.d30.s10.e2|0|null
DDI-MedLine.d30.s10|DDI-MedLine.d30.s10.e0|DDI-MedLine.d30.s10.e3|0|null
DDI-MedLine.d30.s10|DDI-MedLine.d30.s10.e1|DDI-MedLine.d30.s10.e2|0|null
DDI-MedLine.d30.s10|DDI-MedLine.d30.s10.e1|DDI-MedLine.d30.s10.e3|0|null
DDI-MedLine.d30.s10|DDI-MedLine.d30.s10.e2|DDI-MedLine.d30.s10.e3|0|null
DDI-MedLine.d30.s11|DDI-MedLine.d30.s11.e0|DDI-MedLine.d30.s11.e1|0|null
DDI-MedLine.d30.s11|DDI-MedLine.d30.s11.e0|DDI-MedLine.d30.s11.e2|0|null
DDI-MedLine.d30.s11|DDI-MedLine.d30.s11.e0|DDI-MedLine.d30.s11.e3|0|null
DDI-MedLine.d30.s11|DDI-MedLine.d30.s11.e1|DDI-MedLine.d30.s11.e2|0|null
DDI-MedLine.d30.s11|DDI-MedLine.d30.s11.e1|DDI-MedLine.d30.s11.e3|0|null
DDI-MedLine.d30.s11|DDI-MedLine.d30.s11.e2|DDI-MedLine.d30.s11.e3|0|null
DDI-MedLine.d89.s0|DDI-MedLine.d89.s0.e0|DDI-MedLine.d89.s0.e1|0|null
DDI-MedLine.d89.s1|DDI-MedLine.d89.s1.e0|DDI-MedLine.d89.s1.e1|0|null
DDI-MedLine.d89.s2|DDI-MedLine.d89.s2.e0|DDI-MedLine.d89.s2.e1|0|null
DDI-MedLine.d89.s7|DDI-MedLine.d89.s7.e0|DDI-MedLine.d89.s7.e1|0|null
DDI-MedLine.d89.s7|DDI-MedLine.d89.s7.e0|DDI-MedLine.d89.s7.e2|0|null
DDI-MedLine.d89.s7|DDI-MedLine.d89.s7.e1|DDI-MedLine.d89.s7.e2|0|null
DDI-MedLine.d89.s8|DDI-MedLine.d89.s8.e0|DDI-MedLine.d89.s8.e1|0|null
DDI-MedLine.d53.s0|DDI-MedLine.d53.s0.e0|DDI-MedLine.d53.s0.e1|0|null
DDI-MedLine.d53.s1|DDI-MedLine.d53.s1.e0|DDI-MedLine.d53.s1.e1|0|null
DDI-MedLine.d53.s1|DDI-MedLine.d53.s1.e0|DDI-MedLine.d53.s1.e2|0|null
DDI-MedLine.d53.s1|DDI-MedLine.d53.s1.e1|DDI-MedLine.d53.s1.e2|0|null
DDI-MedLine.d53.s3|DDI-MedLine.d53.s3.e0|DDI-MedLine.d53.s3.e1|0|null
DDI-MedLine.d53.s3|DDI-MedLine.d53.s3.e0|DDI-MedLine.d53.s3.e2|0|null
DDI-MedLine.d53.s3|DDI-MedLine.d53.s3.e0|DDI-MedLine.d53.s3.e3|0|null
DDI-MedLine.d53.s3|DDI-MedLine.d53.s3.e1|DDI-MedLine.d53.s3.e2|0|null
DDI-MedLine.d53.s3|DDI-MedLine.d53.s3.e1|DDI-MedLine.d53.s3.e3|0|null
DDI-MedLine.d53.s3|DDI-MedLine.d53.s3.e2|DDI-MedLine.d53.s3.e3|0|null
DDI-MedLine.d53.s4|DDI-MedLine.d53.s4.e0|DDI-MedLine.d53.s4.e1|0|null
DDI-MedLine.d53.s5|DDI-MedLine.d53.s5.e0|DDI-MedLine.d53.s5.e1|0|null
DDI-MedLine.d53.s9|DDI-MedLine.d53.s9.e0|DDI-MedLine.d53.s9.e1|0|null
DDI-MedLine.d4.s0|DDI-MedLine.d4.s0.e0|DDI-MedLine.d4.s0.e1|0|null
DDI-MedLine.d4.s0|DDI-MedLine.d4.s0.e0|DDI-MedLine.d4.s0.e2|0|null
DDI-MedLine.d4.s0|DDI-MedLine.d4.s0.e1|DDI-MedLine.d4.s0.e2|0|null
DDI-MedLine.d94.s11|DDI-MedLine.d94.s11.e0|DDI-MedLine.d94.s11.e1|0|null
DDI-MedLine.d94.s12|DDI-MedLine.d94.s12.e0|DDI-MedLine.d94.s12.e1|0|null
DDI-MedLine.d94.s12|DDI-MedLine.d94.s12.e0|DDI-MedLine.d94.s12.e2|0|null
DDI-MedLine.d94.s12|DDI-MedLine.d94.s12.e1|DDI-MedLine.d94.s12.e2|0|null
DDI-MedLine.d94.s13|DDI-MedLine.d94.s13.e0|DDI-MedLine.d94.s13.e1|0|null
DDI-MedLine.d94.s16|DDI-MedLine.d94.s16.e0|DDI-MedLine.d94.s16.e1|0|null
DDI-MedLine.d94.s17|DDI-MedLine.d94.s17.e0|DDI-MedLine.d94.s17.e1|0|null
DDI-MedLine.d94.s17|DDI-MedLine.d94.s17.e0|DDI-MedLine.d94.s17.e2|0|null
DDI-MedLine.d94.s17|DDI-MedLine.d94.s17.e1|DDI-MedLine.d94.s17.e2|0|null
DDI-DrugBank.d200.s0|DDI-DrugBank.d200.s0.e0|DDI-DrugBank.d200.s0.e1|0|null
DDI-DrugBank.d273.s0|DDI-DrugBank.d273.s0.e0|DDI-DrugBank.d273.s0.e1|0|null
DDI-DrugBank.d273.s1|DDI-DrugBank.d273.s1.e0|DDI-DrugBank.d273.s1.e1|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e0|DDI-DrugBank.d211.s2.e1|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e0|DDI-DrugBank.d211.s2.e2|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e0|DDI-DrugBank.d211.s2.e3|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e0|DDI-DrugBank.d211.s2.e4|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e0|DDI-DrugBank.d211.s2.e5|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e1|DDI-DrugBank.d211.s2.e2|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e1|DDI-DrugBank.d211.s2.e3|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e1|DDI-DrugBank.d211.s2.e4|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e1|DDI-DrugBank.d211.s2.e5|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e2|DDI-DrugBank.d211.s2.e3|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e2|DDI-DrugBank.d211.s2.e4|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e2|DDI-DrugBank.d211.s2.e5|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e3|DDI-DrugBank.d211.s2.e4|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e3|DDI-DrugBank.d211.s2.e5|0|null
DDI-DrugBank.d211.s2|DDI-DrugBank.d211.s2.e4|DDI-DrugBank.d211.s2.e5|0|null
DDI-DrugBank.d211.s5|DDI-DrugBank.d211.s5.e0|DDI-DrugBank.d211.s5.e1|0|null
DDI-DrugBank.d211.s5|DDI-DrugBank.d211.s5.e0|DDI-DrugBank.d211.s5.e2|0|null
DDI-DrugBank.d211.s5|DDI-DrugBank.d211.s5.e1|DDI-DrugBank.d211.s5.e2|0|null
DDI-DrugBank.d211.s6|DDI-DrugBank.d211.s6.e0|DDI-DrugBank.d211.s6.e1|0|null
DDI-DrugBank.d56.s0|DDI-DrugBank.d56.s0.e0|DDI-DrugBank.d56.s0.e1|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e1|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e2|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e3|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e4|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e5|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e6|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e7|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e8|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e0|DDI-DrugBank.d357.s0.e9|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e2|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e3|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e4|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e5|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e6|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e7|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e8|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e1|DDI-DrugBank.d357.s0.e9|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e2|DDI-DrugBank.d357.s0.e3|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e2|DDI-DrugBank.d357.s0.e4|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e2|DDI-DrugBank.d357.s0.e5|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e2|DDI-DrugBank.d357.s0.e6|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e2|DDI-DrugBank.d357.s0.e7|0|null
DDI-DrugBank.d357.s0|DDI-DrugBank.d357.s0.e2|DDI-DrugBank.d357.s0.e8|0|null
